HCPCS,LongDesc,SimCode,Sim_LongDesc
49185,"Sclerotherapy of a fluid collection (eg, lymphocele, cyst, or seroma), percutaneous, including contrast injection(s), sclerosant injection(s), diagnostic study, imaging guidance (eg, ultrasound, fluoroscopy) and radiological supervision and interpretation when performed",77002,"Fluoroscopic guidance for needle placement (eg, biopsy, aspiration, injection, localization device) (List separately in addition to code for primary procedure)"
64461,"Paravertebral block (PVB) (paraspinous block), thoracic; single injection site (includes imaging guidance, when performed)",77002,"Fluoroscopic guidance for needle placement (eg, biopsy, aspiration, injection, localization device) (List separately in addition to code for primary procedure)"
64462,"Paravertebral block (PVB) (paraspinous block), thoracic; second and any additional injection site(s) (includes imaging guidance, when performed) (List separately in addition to code for primary procedure)",77002,"Fluoroscopic guidance for needle placement (eg, biopsy, aspiration, injection, localization device) (List separately in addition to code for primary procedure)"
64463,"Paravertebral block (PVB) (paraspinous block), thoracic; continuous infusion by catheter (includes imaging guidance, when performed)",77002,"Fluoroscopic guidance for needle placement (eg, biopsy, aspiration, injection, localization device) (List separately in addition to code for primary procedure)"
64461,"Paravertebral block (PVB) (paraspinous block), thoracic; single injection site (includes imaging guidance, when performed)",77003,Fluoroscopic guidance and localization of needle or catheter tip for spine or paraspinous diagnostic or therapeutic injection procedures (epidural or subarachnoid) (List separately in addition to code for primary procedure)
64462,"Paravertebral block (PVB) (paraspinous block), thoracic; second and any additional injection site(s) (includes imaging guidance, when performed) (List separately in addition to code for primary procedure)",77003,Fluoroscopic guidance and localization of needle or catheter tip for spine or paraspinous diagnostic or therapeutic injection procedures (epidural or subarachnoid) (List separately in addition to code for primary procedure)
64463,"Paravertebral block (PVB) (paraspinous block), thoracic; continuous infusion by catheter (includes imaging guidance, when performed)",77003,Fluoroscopic guidance and localization of needle or catheter tip for spine or paraspinous diagnostic or therapeutic injection procedures (epidural or subarachnoid) (List separately in addition to code for primary procedure)
10035,"Placement of soft tissue localization device(s) (eg, clip, metallic pellet, wire/needle, radioactive seeds), percutaneous, including imaging guidance; first lesion",77012,"Computed tomography guidance for needle placement (eg, biopsy, aspiration, injection, localization device), radiological supervision and interpretation"
10036,"Placement of soft tissue localization device(s) (eg, clip, metallic pellet, wire/needle, radioactive seeds), percutaneous, including imaging guidance; each additional lesion (List separately in addition to code for primary procedure)",77012,"Computed tomography guidance for needle placement (eg, biopsy, aspiration, injection, localization device), radiological supervision and interpretation"
10035,"Placement of soft tissue localization device(s) (eg, clip, metallic pellet, wire/needle, radioactive seeds), percutaneous, including imaging guidance; first lesion",77021,"Magnetic resonance imaging guidance for needle placement (eg, for biopsy, needle aspiration, injection, or placement of localization device) radiological supervision and interpretation"
10036,"Placement of soft tissue localization device(s) (eg, clip, metallic pellet, wire/needle, radioactive seeds), percutaneous, including imaging guidance; each additional lesion (List separately in addition to code for primary procedure)",77021,"Magnetic resonance imaging guidance for needle placement (eg, for biopsy, needle aspiration, injection, or placement of localization device) radiological supervision and interpretation"
0398T,"Magnetic resonance image guided high intensity focused ultrasound (MRgFUS), stereotactic ablation lesion, intracranial for movement disorder including stereotactic navigation and frame placement when performed",77022,"Magnetic resonance imaging guidance for, and monitoring of, parenchymal tissue ablation"
77767,"Remote afterloading high dose rate radionuclide skin surface brachytherapy, includes basic dosimetry, when performed; lesion diameter up to 2.0 cm or 1 channel",77300,"Basic radiation dosimetry calculation, central axis depth dose calculation, TDF, NSD, gap calculation, off axis factor, tissue inhomogeneity factors, calculation of non-ionizing radiation surface and depth dose, as required during course of treatment, only when prescribed by the treating physician"
77768,"Remote afterloading high dose rate radionuclide skin surface brachytherapy, includes basic dosimetry, when performed; lesion diameter over 2.0 cm and 2 or more channels, or multiple lesions",77300,"Basic radiation dosimetry calculation, central axis depth dose calculation, TDF, NSD, gap calculation, off axis factor, tissue inhomogeneity factors, calculation of non-ionizing radiation surface and depth dose, as required during course of treatment, only when prescribed by the treating physician"
77770,"Remote afterloading high dose rate radionuclide interstitial or intracavitary brachytherapy, includes basic dosimetry, when performed; 1 channel",77300,"Basic radiation dosimetry calculation, central axis depth dose calculation, TDF, NSD, gap calculation, off axis factor, tissue inhomogeneity factors, calculation of non-ionizing radiation surface and depth dose, as required during course of treatment, only when prescribed by the treating physician"
77771,"Remote afterloading high dose rate radionuclide interstitial or intracavitary brachytherapy, includes basic dosimetry, when performed; 2-12 channels",77300,"Basic radiation dosimetry calculation, central axis depth dose calculation, TDF, NSD, gap calculation, off axis factor, tissue inhomogeneity factors, calculation of non-ionizing radiation surface and depth dose, as required during course of treatment, only when prescribed by the treating physician"
